,ID_1,ID_2,Label,Text
5042,805705701414801408,805705701414801408,UNKNOWN,invit leader progress socialist parti eu eve talk
5043,805705706691264512,805705706691264512,UNKNOWN,highest court land ask overturn high court rule
5044,805705724017917952,805705724017917952,UNKNOWN,kinnock essenti ape ukrap posit say ok racist labour flummox brexit govern
5045,805705724689022976,805705724689022976,UNKNOWN,brexit trump start case
5046,805705726798729216,805705726798729216,UNKNOWN,point govt ignor lawalso 51 million vote brexit
5047,805705726844878848,805705726844878848,UNKNOWN,ask feel brexit call
5048,805705743030689793,805705743030689793,UNKNOWN,market learn lesson brexit trump keep cool
5049,805705771174469632,805705771174469632,UNKNOWN,peopl vote remain know mean
5050,805705778577494016,805705778577494016,UNKNOWN,gate away feel kind punish brexit
5051,805705778854236160,805705778854236160,UNKNOWN,america instanc 200 year lesson unlearn britain brexit 100 keep aloof insular
5052,805705780196352000,805705780196352000,UNKNOWN,digi page senior brexit campaign deni offer figur bribe mp
5053,805705799863586816,805705799863586816,UNKNOWN,brexit start disintegr eu itali europ minist say populist
5054,805705801881030656,805705801881030656,UNKNOWN,probabl need riot end rentier paradis countri come brexit
5055,805705804548542464,805705804548542464,UNKNOWN,ahead brexit
5056,802374219854008320,802374219854008320,UNKNOWN,clinton foundat remind maharashtra cm antuley foundat 80 take bribe
5057,802374277047656448,802374277047656448,UNKNOWN,rememb clinton foundat
5058,802374774789808128,802374774789808128,UNKNOWN,speak pay play clinton foundat scandal guess cruz bc actual happen
5059,802374778703089664,802374778703089664,UNKNOWN,report 1113 ny prosecutor preet bharara goe corrupt clinton foundat
5060,802374907321524224,802374907321524224,UNKNOWN,critic clinton foundat state dept relationship nomin some1 w appear conflict
5061,802374938292350976,802374938292350976,UNKNOWN,stay hotel dc mayb special meet hmmm sound like clinton foundat
5062,802374976217223168,802374976217223168,UNKNOWN,clinton foundat work insid scoop
5063,802375276281864193,802375276281864193,UNKNOWN,obvious donat clinton crime famili foundat
5064,802375385241493504,802375385241493504,UNKNOWN,clinton foundat donat drop like rock lose circl life complet
5065,802375466073980928,802375466073980928,UNKNOWN,jill stein get 1 trump vote wisconsin demand recount bs get clinton foundat mon
5066,802375491084750848,802375491084750848,UNKNOWN,clinton foundat klein foundat
5067,802375623159279616,802375623159279616,UNKNOWN,clinton foundat spend million travel charit grant wonder haiti bare receiv
5068,802375683313979392,802375683313979392,UNKNOWN,possibl best reason new att gener investig impanel grand juri clinton foundat
5069,802375974654312448,802375974654312448,UNKNOWN,clinton foundat nevermind got
5070,802376057282318337,802376057282318337,UNKNOWN,claim donat clinton foundat stop truth doubt idk sure
5071,802376085916778496,802376085916778496,UNKNOWN,cours ceas clinton high power right cash watch chariti foundat ceas exi
5072,802376341928767489,802376341928767489,UNKNOWN,jill stein file vote recount wisconsin wonder receiv clinton foundat servic
5073,802376506441875456,802376506441875456,UNKNOWN,happen fbi investig allegedli clinton foundat save million
5074,802376595503726592,802376595503726592,UNKNOWN,wikileak yemen file releas australia end clinton foundat donat hillari loss
5075,802376771576430592,802376771576430592,UNKNOWN,algeria donat clinton foundat terror list
5076,802377051621625857,802377051621625857,UNKNOWN,stori clinton foundat paid sander stein accord sourc 14 min min
5077,802377691353743360,802377691353743360,UNKNOWN,hillari clinton wish wisconsin clinton foundat donor foreign state serv silver platter
5078,802377802871771136,802377802871771136,UNKNOWN,clinton foundat umbrella explan chang heart hillari
5079,802377850942877697,802377850942877697,UNKNOWN,pay play scheme player payer
5080,802377999878234112,802377999878234112,UNKNOWN,clinton foundat saudi arabia right
5081,802378284998819841,802378284998819841,UNKNOWN,clinton foundat
5082,802378798322905088,802378798322905088,UNKNOWN,real good
5083,802379106042015744,802379106042015744,UNKNOWN,jill audit lucr job clinton foundat
5084,802379225693036544,802379225693036544,UNKNOWN,clinton want attach paid clinton foundat money lol fin libtard
5085,802379415933964288,802379415933964288,UNKNOWN,look like australian govern collud clinton foundat
5086,802379849683767296,802379849683767296,UNKNOWN,pimp fake news retweet russian clinton
5087,802380205645905921,802380205645905921,UNKNOWN,wrong u suck research accept fact hillari crook
5088,802380278564061184,802380278564061184,UNKNOWN,new york time sharehold clinton foundat donor
5089,802380312458170368,802380312458170368,UNKNOWN,gown paid clinton foundat
5090,802380486769278976,802380486769278976,UNKNOWN,long clinton foindat money train derail zero hedg
5091,802403412402905088,802403412402905088,UNKNOWN,mayb look clinton foundat govern corrupt actual bother
5092,802403587842158592,802403587842158592,UNKNOWN,aussi idea public money find way clinton foundat
5093,802404340203782144,802404340203782144,UNKNOWN,fidel castro inform clinton foundat cuba
5094,802404539827531776,802404539827531776,UNKNOWN,clinton foundat purplerevolut impeachtrump
5095,802404797894815744,802404797894815744,UNKNOWN,trump foundat use person slush fund clinton foundat highli rate chariti
5096,802404831008694272,802404831008694272,UNKNOWN,ask refund
5097,802405083275202561,802405083275202561,UNKNOWN,australia norway play fast lose w taxpay donat clinton foundat pay 2 play arm deal
5098,802405178544570368,802405178544570368,UNKNOWN,clinton foundat enterpris sell power desper tri stay busin
5099,802405189261127680,802405189261127680,UNKNOWN,clinton foundat donat fall elect deadli donat want ramif
5100,802405315828391937,802405315828391937,UNKNOWN,clinton foundat work 5 goe chariti rest clintoncart
5101,802405589028438016,802405589028438016,UNKNOWN,clinton foundat obama year pay play busi
5102,802406539503943680,802406539503943680,UNKNOWN,frustrat campaign clinton foundat took donat trump profit saudi arabia
5103,802406683913887744,802406683913887744,UNKNOWN,scream clinton foundat wound suddenli fine huge int l
5104,802406736879616001,802406736879616001,UNKNOWN,hate clinton wors pay play yep privat server got forbidden internet connect crook foundat yep
5105,802406786816942080,802406786816942080,UNKNOWN,park friend choi forc peopl corpor million foundat rich use clinton foundat model
5106,802406844564119552,802406844564119552,UNKNOWN,use clinton foundat buck till money left
5107,802407358483705856,802407358483705856,UNKNOWN,retweet coachdb181 use clinton foundat
5108,802407738949124096,802407738949124096,UNKNOWN,australia abruptli ceas donat clinton foundat wonder clinton foundat receiv uk gov
5109,802407803541331968,802407803541331968,UNKNOWN,u pro hrc hear wikileak reveal massiv corrupt clinton foundat
5110,802407996961628160,802407996961628160,UNKNOWN,probabl talk american indian foundat clinton scam
5111,802408580557090816,802408580557090816,UNKNOWN,warren real joke abus taxpay fund heard foundat mind ur biz liz
5112,802409199066091520,802409199066091520,UNKNOWN,pizzag bombshel monica petersen murder investig clinton foundat haiti
5113,802409692626489344,802409692626489344,UNKNOWN,brother keeper new clinton foundat watch
5114,802410286351167489,802410286351167489,UNKNOWN,concern
5115,802410298967781376,802410298967781376,UNKNOWN,clinton foundat look cut
5116,802411494222614528,802411494222614528,UNKNOWN,wonder got paid posit offer role clinton foundatio
5117,802411596609949696,802411596609949696,UNKNOWN,true clinton foundat mishandl haiti
5118,802412300896387072,802412300896387072,UNKNOWN,investig gandhi trust leav clinton foundat mile kind corrupt
5119,802413624257937408,802413624257937408,UNKNOWN,hillari clinton mom foundat bunch appoint podesta star design fidel like
5120,802413838301822976,802413838301822976,UNKNOWN,think peopl forget hrc investig clinton foundat seper issu
5121,802414137926152192,802414137926152192,UNKNOWN,rememb qatar gave 1 million clinton foundat birthday present
5122,802414361528696832,802414361528696832,UNKNOWN,famili ru apologist patriot report saudi qatari dictatorship fund foundat
5123,802415015827369985,802415015827369985,UNKNOWN,cuba impoverish nation caribbean open readi receiv clinton foundat recent save haiti
5124,802415872128282624,802415872128282624,UNKNOWN,oh yeah clinton foundat
5125,802416301708742656,802416301708742656,UNKNOWN,like video rememb clinton foundat
5126,802417815315628032,802417815315628032,UNKNOWN,virtu signal common practic make nice disagr watch donat clinton foundat
5127,802417986384457728,802417986384457728,UNKNOWN,fuk know wld clinton foundat donat chariti 5 7
5128,802418259865714688,802418259865714688,UNKNOWN,stein receiv grant intern clinton foundat
5129,802418349712015360,802418349712015360,UNKNOWN,wikileak clinton foundat insid inform rais question clinton
5130,802419046981345280,802419046981345280,UNKNOWN,plane davo clinton
5131,802419151046217728,802419151046217728,UNKNOWN,trump clinton trade insult alfr e smith memori foundat dinner
5132,802419473173086208,802419473173086208,UNKNOWN,dumbest believ baseless propaganda foundat alex jone ou
5133,802419888270651392,802419888270651392,UNKNOWN,hillari clinton corrupt foundat come news use media spread lie
5134,802420167762386948,802420167762386948,UNKNOWN,trump ag goe clinton foundat hillari trump foundat gop ag look li
5135,802420264076275713,802420264076275713,UNKNOWN,sd sell weapon countri donat clinton foundat
5136,802420275799171072,802420275799171072,UNKNOWN,haitian protest outsid hillari clinton offic billion stolen clinton foundat
5137,802420378924527616,802420378924527616,UNKNOWN,john cusack need closer look davo
5138,802420419374485504,802420419374485504,UNKNOWN,accord wall street hedg fund manag clinton foundat use tyrant despot worldwid
5139,802421056946343939,802421056946343939,UNKNOWN,looser talk cheater clintonfound corrupt clinton jail lol u lost
5140,802422042997854209,802422042997854209,UNKNOWN,knew illeg wonder threaten donat larg sum clintonfdn payforplay
5141,802422635200126976,802422635200126976,UNKNOWN,hope trump expos pizza gate uk corrupt clinton foundat 50million tax payer money benefit uk explain
5142,802423556550299648,802423556550299648,UNKNOWN,clinton foundat investig shut corrupt core use term chariti travesti
5143,802423905163956224,802423905163956224,UNKNOWN,talk open fall closet clinton foundat
5144,802424193375576064,802424193375576064,UNKNOWN,figur clinton foundat hurt highli place influenc peddler doug power
5145,802424957061824512,802424957061824512,UNKNOWN,australian previou leftist govern donat million clinton foundat halt money
5146,802425039584894976,802425039584894976,UNKNOWN,truth cnn anderson cooper clinton foundat
5147,802425134204059648,802425134204059648,UNKNOWN,potenti clinton foundat child traffick ring
5148,802425296955682816,802425296955682816,UNKNOWN,putin want interven donat clinton foundat hack comput
5149,802425904500613125,802425904500613125,UNKNOWN,australia cut clinton foundat donat 0 zero hedg hillari saudi contrib
5150,802426209007124480,802426209007124480,UNKNOWN,media hide truth clinton foundat
5151,802426511030558720,802426511030558720,UNKNOWN,look clinton foundat know got sadli
5152,802429154641616896,802429154641616896,UNKNOWN,clinton crime foundat got want pay play
5153,802429538911354881,802429538911354881,UNKNOWN,clinton foundat ic anti human right buddi contribut
5154,802429711859220480,802429711859220480,UNKNOWN,clinton foundat prefer
5155,802429720424042497,802429720424042497,UNKNOWN,check clinton foundat contribut jill stein problem hillari game tri
5156,802364137561006084,802364137561006084,UNKNOWN,speak fbi word huma email comey write
5157,802364227885244421,802364227885244421,UNKNOWN,omg jame comey sleep trump expos
5158,802364260642746368,802364260642746368,UNKNOWN,perfect storm lie wiki leak comey hatch act 3rd parti candid voter suppress
5159,802364742803169282,802364742803169282,UNKNOWN,lynch comey letter
5160,802364746037018624,802364746037018624,UNKNOWN,new poll impact hillari newli reveal email comey hillari clinton campaign vice chairwoman lnyhbt
5161,802365420879671296,802365420879671296,UNKNOWN,b comey failur solv disturb record
5162,802365725738405888,802365725738405888,UNKNOWN,2 pop vote say 3 thing comey russia rig blue state th grid fishi
5163,802365841186525184,802365841186525184,UNKNOWN,ye know comey pressur explan letter
5164,802366413583347712,802366413583347712,UNKNOWN,look happen comey accomplic ignor traitor
5165,802366450954620928,802366450954620928,UNKNOWN,mr cobb jame comey
5166,802366466771320833,802366466771320833,UNKNOWN,disput impact comey letter coverag vote irregular stark audit need
5167,802366561923301376,802366561923301376,UNKNOWN,trump tell stori like comey crook polit move russian hack assang
5168,802366599143387137,802366599143387137,UNKNOWN,fbi comey dealt hillari shadi whitewat scandal 20 year ago
5169,802366811375357952,802366811375357952,UNKNOWN,serco smuggl drug weapon children connect w julian assang hrc comey obama
5170,802366956561203200,802366956561203200,UNKNOWN,trey gowdi find hillari clinton lie question jame comey
5171,802366976098078720,802366976098078720,UNKNOWN,comey russia fake news thi win listen easili dupe
5172,802367120071921664,802367120071921664,UNKNOWN,consid jame comey motiv bet great chess player
5173,802367360321646593,802367360321646593,UNKNOWN,plu case press requir acknowledg role given report comey
5174,802367483688587264,802367483688587264,UNKNOWN,admit vote clinton comey letter switch far right wing support fascism
5175,802367644284448768,802367644284448768,UNKNOWN,fbi comey traitor work russia
5176,802367938670063616,802367938670063616,UNKNOWN,jame comey told young peopl
5177,802368101530693632,802368101530693632,UNKNOWN,wrong obama lynch doj protect hillari told comey fbi indict hand tie best
5178,802368147026309120,802368147026309120,UNKNOWN,serco smuggl drug weapon children connect w julian hrc obama comey
5179,802368562937692160,802368562937692160,UNKNOWN,concept 1 clinton blew elect 2 comey cost clinton elect contradictori
5180,802368622320459776,802368622320459776,UNKNOWN,watch fbi director comey assur isnt rig
5181,802368772753543169,802368772753543169,UNKNOWN,comey clinton like clinton arrog realiz vulner
5182,802369010750947333,802369010750947333,UNKNOWN,politifact russian alt right site
5183,802369045462941696,802369045462941696,UNKNOWN,fake news like fbi director comey right elect
5184,802369462565502976,802369462565502976,UNKNOWN,press comey investig american heart justic god superman
5185,802369626768281600,802369626768281600,UNKNOWN,actual voter went liber support rw neofascist fake news comey letter
5186,802370462357405697,802370462357405697,UNKNOWN,think lot campaign wrong weak argu close littl doubt comey push
5187,802370516208254976,802370516208254976,UNKNOWN,crucial media respons comey
5188,802371202408910849,802371202408910849,UNKNOWN,yup comey stop putinhack takenseri
5189,802371399230914560,802371399230914560,UNKNOWN,major failur 4th estat russia putin comey conspir steal
5190,802371443526864896,802371443526864896,UNKNOWN,podesta fbi leaker shut
5191,802371597294309377,802371597294309377,UNKNOWN,let start call lynch offic tell job investig comey violat hatch act
5192,802372562000953344,802372562000953344,UNKNOWN,fought msm gop comey racism sexism xenophobia russia popular vote screw job
5193,802372620255723524,802372620255723524,UNKNOWN,trump told lie check politifact comey f elect
5194,802372995914211328,802372995914211328,UNKNOWN,u pay attent 2 putin comey wikileak actual win popular vote 2million pollst
5195,802373284201398272,802373284201398272,UNKNOWN,comey crook hrc
5196,802373332909826048,802373332909826048,UNKNOWN,complet irrelev fbi comey hatch act antoni wiener laptop relev elector colleg
5197,802373583783792640,802373583783792640,UNKNOWN,comey work primarili secur place gop futur deliber scuttl hillari
5198,802373961413586944,802373961413586944,UNKNOWN,look comey 2r countri cnnpolit
5199,802374067525300225,802374067525300225,UNKNOWN,democraci mayb respect russian comey media anti democraci
5200,802374182306623488,802374182306623488,UNKNOWN,comey
5201,802374301999656960,802374301999656960,UNKNOWN,twitter beef drumpf famou comey putin come
5202,802374778455625729,802374778455625729,UNKNOWN,let elect interfer fiasco reserv judgement
5203,802374857228849152,802374857228849152,UNKNOWN,intel commun awar russia effort manipul elect comey disclos eager talk email b
5204,802374876518641664,802374876518641664,UNKNOWN,comey trump payrol explain lot
5205,802374879005683713,802374879005683713,UNKNOWN,comey nye awk
5206,802374962199728128,802374962199728128,UNKNOWN,surpris peopl hate dupe truth brutal putin manipul fbi comey reinforc myth putin creat
5207,802375467550396416,802375467550396416,UNKNOWN,think respons call investig giuliani pre knowledg comey letter
5208,802376110684209153,802376110684209153,UNKNOWN,media learn 90 email coverag x day mayb possibl know
5209,802376126131683329,802376126131683329,UNKNOWN,media willingli bought gop bogu clinton fbi email tale
5210,802376580475551752,802376580475551752,UNKNOWN,comey coup
5211,802376759656128512,802376759656128512,UNKNOWN,hell happen organ use unequ reput sad time dir comey
5212,802377128125706240,802377128125706240,UNKNOWN,old clich goe u 3 guess 1st 2 count comey
5213,802377219628679168,802377219628679168,UNKNOWN,need captiv tweeter cabl sound bite readi jame comey espionag type 2 2
5214,802377289694646276,802377289694646276,UNKNOWN,comey coup
5215,802377484545101826,802377484545101826,UNKNOWN,look stolen elect guilti
5216,802377670797365252,802377670797365252,UNKNOWN,stori includ oil mossad giuliani comey donat controversi predidenti pardon clinton
5217,802377818197884932,802377818197884932,UNKNOWN,comey berni bro 3rd parti gop w voter suppress gave trump
5218,802378003208634369,802378003208634369,UNKNOWN,sentinel editori fbi comey middl class famili
5219,802378025874534400,802378025874534400,UNKNOWN,year russia stupid n comey
5220,802378522018754560,802378522018754560,UNKNOWN,god forgiv sure hope director comey develop perman ball rot ok
5221,802378671096930304,802378671096930304,UNKNOWN,zamnnn cute resist comey sgt hayla ni
5222,802378821127274496,802378821127274496,UNKNOWN,haghtag myfamilyweir stepgrandma facial featur fbi director comey jap decend bothr jap spi w appoint comey dummi insidi
5223,802378924437049344,802378924437049344,UNKNOWN,fake scandal hrc push comey trump assang russia
5224,802379728267214848,802379728267214848,UNKNOWN,c mon silver probabali hard weight slow sustain drip wikileak vs poignant time comey
5225,802380074414706688,802380074414706688,UNKNOWN,karoli ontrump liesrussiamisogynyracismcomey dir rudi media
5226,802380378707267584,802380378707267584,UNKNOWN,wait comey leav loretta lynch leav involv blackm
5227,802380487947759616,802380487947759616,UNKNOWN,forget wikileak comey fbi grotesqu undemocrat elector colleg
5228,802380685889667073,802380685889667073,UNKNOWN,exact point md petraeu far wors unfit public offic like md
5229,802380857289818114,802380857289818114,UNKNOWN,combin result document russian interfer comey testifi vote system hack
5230,802381069127323648,802381069127323648,UNKNOWN,mitt hillari obama comey
5231,802381250480586752,802381250480586752,UNKNOWN,jame comey offic investig russian
5232,802381459277434880,802381459277434880,UNKNOWN,comey
5233,802381674713518080,802381674713518080,UNKNOWN,fbi comey traitor work russia believ
5234,802381800270155776,802381800270155776,UNKNOWN,ye deal insid rudi know fbi leak releas
5235,802381847942594560,802381847942594560,UNKNOWN,shit fals equival coverag media comey media systemat charact diso
5236,802381876291698688,802381876291698688,UNKNOWN,fbi job comey work putin
5237,802382090238971904,802382090238971904,UNKNOWN,hour dirti comey rudi dirti agent knew abount putin fake email
5238,802382261693779968,802382261693779968,UNKNOWN,dir comey ya know fbi guy hear check dead voter
5239,802382420599246848,802382420599246848,UNKNOWN,file paper investig rudi comey letter
5240,802382526446792704,802382526446792704,UNKNOWN,fbi comey fake evid hillari fbi corrupt dirti scum
5241,802382684618100737,802382684618100737,UNKNOWN,krugman went rail accus comey collud w putin treason
5242,802383358210830337,802383358210830337,UNKNOWN,fake news elect hack wikileak comey russia jill stein gari johnson blame clinton
5243,802383457754062848,802383457754062848,UNKNOWN,damn straight right pay play clinton crime foundat comey compromis email investig
5244,802383568823406592,802383568823406592,UNKNOWN,ha uge crook trust w fair
5245,802384590337953792,802384590337953792,UNKNOWN,biggest caus hitler 2 0 comey fbi elect coup
5246,802384893221150720,802384893221150720,UNKNOWN,comey gave white hous trump senat gop wonder get return
5247,802385264559714304,802385264559714304,UNKNOWN,let forget diminish devast blow comey threw hrc blatant violat hatch
5248,802385640067387392,802385640067387392,UNKNOWN,pizzag differ elect comey letter tie weiner led 10 day hrc pedophilia stori
5249,802385662695575553,802385662695575553,UNKNOWN,1 peopl lie pollster bc asham 2 comey effect 3 trust poll 100 elect
5250,802385940446466048,802385940446466048,UNKNOWN,russia didnt hack shitcomey protect hillarywikileak leak himcam firstand deal
5251,802386182080446464,802386182080446464,UNKNOWN,sign petit presid obama investig fbi director comey elect tamper
5252,802386680745488384,802386680745488384,UNKNOWN,brought reid demand info comey busi help trump
5253,802386757907927040,802386757907927040,UNKNOWN,gud case mmg comey
5254,802386923062968320,802386923062968320,UNKNOWN,comey russian facebook stein sander assang vote machin hacker obama
5255,802387243138777089,802387243138777089,UNKNOWN,trust comey hillari f comey rid
5256,802377816503250944,802377816503250944,UNKNOWN,know conserv think dem leftist probabl rais awar misconcept
5257,802377905473028096,802377905473028096,UNKNOWN,free market conserv anymor myth
5258,802378144095223808,802378144095223808,UNKNOWN,hous conserv signal donald trump blank check huffington post
5259,802378369241325568,802378369241325568,UNKNOWN,conserv break thing righteou indi
5260,802378567921188864,802378567921188864,UNKNOWN,conserv classic liber scientist fear truth progress liber lefti invent lie power
5261,802378611600654337,802378611600654337,UNKNOWN,ye conserv hate fact
5262,802378904644173826,802378904644173826,UNKNOWN,heat conserv moveon dear
5263,802378913624096769,802378913624096769,UNKNOWN,conserv low energi thinker far easier accept opinion look themselv
5264,802379367271673856,802379367271673856,UNKNOWN,liber elect black presid conserv white supremacist
5265,802379409529270272,802379409529270272,UNKNOWN,conserv laugh liber jokest denial best day thingsar g
5266,802379490198482944,802379490198482944,UNKNOWN,big problem conserv respect present argument intellectu
5267,802379640798998528,802379640798998528,UNKNOWN,call conserv fine russia interven repeatedli elect
5268,802380451826593793,802380451826593793,UNKNOWN,liber conserv im care basic human decenc
5269,802380481518063616,802380481518063616,UNKNOWN,conserv simpli disagre distrust dispis pick
5270,802380500589420544,802380500589420544,UNKNOWN,half want let conserv want blame anybodi goe shit
5271,802380551529189376,802380551529189376,UNKNOWN,cool tip play card human conserv actual fun
5272,802380942534844416,802380942534844416,UNKNOWN,humorless conserv pleonasm
5273,802380942576730112,802380942576730112,UNKNOWN,includ conserv
5274,802380986482905088,802380986482905088,UNKNOWN,love conserv liber biggest crybabi minut conserv cri
5275,802381018187505664,802381018187505664,UNKNOWN,scientist begin figur conserv conserv
5276,802381177604583425,802381177604583425,UNKNOWN,oh happi conserv laugh liberalscri dream fade away
5277,802381268965097472,802381268965097472,UNKNOWN,republican conserv non bigot trump support exist watch tv
5278,802412307926159360,802412307926159360,UNKNOWN,charl rail bibl thump conserv funni taken veteran
5279,802412366113685504,802412366113685504,UNKNOWN,natur conserv goy
5280,802413526732017664,802413526732017664,UNKNOWN,agenda ran charact fox lib pose conserv
5281,802413583711641601,802413583711641601,UNKNOWN,ignor white trash day conserv
5282,802413726108385280,802413726108385280,UNKNOWN,underr tweet educ liber correl wake conserv c
5283,802414002663849985,802414002663849985,UNKNOWN,swear conserv stupid stupid
5284,802414355341918208,802414355341918208,UNKNOWN,know got nasti conserv mention rn death threat nd
5285,802414402871955456,802414402871955456,UNKNOWN,like conserv whine moan obama past 8 year
5286,802414482668552192,802414482668552192,UNKNOWN,media tore like bear rip prey tea diss rino conserv stuck bs
5287,802414492349034496,802414492349034496,UNKNOWN,conserv vote trump
5288,802414651002814464,802414651002814464,UNKNOWN,listen conserv let steal state involv
5289,802414707827163136,802414707827163136,UNKNOWN,neofascist conserv cling fact
5290,802415230793891840,802415230793891840,UNKNOWN,john dean book conserv conscienc make compel case con inher authoritarian
5291,802415577985929218,802415577985929218,UNKNOWN,conserv stupid al tragedi modern time
5292,802415639126274048,802415639126274048,UNKNOWN,cotu framer classic conserv leeri pure democraci ec safeguard someon
5293,802415922690428928,802415922690428928,UNKNOWN,conserv conserv think written agreement overrid constitut
5294,802416371254468612,802416371254468612,UNKNOWN,argu conserv union argu liber cuba night
5295,802416626129780740,802416626129780740,UNKNOWN,label meaningless conserv populist conservat opposit popul
5296,802417043802824704,802417043802824704,UNKNOWN,begin civil war end riot conserv went hunt lib lead rebel form
5297,802417815030558720,802417815030558720,UNKNOWN,sort half ass joke remind realli friend conserv
5298,802418231856107520,802418231856107520,UNKNOWN,agre 18c remov alt right conserv need fight like china
5299,802419230255837184,802419230255837184,UNKNOWN,parallel brexit uk led far right wing conserv fool work class support
5300,802419411407749121,802419411407749121,UNKNOWN,exit stop pay undemocrat eu order pm back mp parliament
5301,802419535567527936,802419535567527936,UNKNOWN,
5302,802419597408342016,802419597408342016,UNKNOWN,ask conserv market corner patriot hank yeah pretti
5303,802419685060935680,802419685060935680,UNKNOWN,cold war era conserv kind conserv runni
5304,802419870218403840,802419870218403840,UNKNOWN,tea parti unit retweet
5305,802419878879694848,802419878879694848,UNKNOWN,obama evil stupid video whittl retweet
5306,802420064288907265,802420064288907265,UNKNOWN,god imag conserv tri pick choos right wrong
5307,802420429742686208,802420429742686208,UNKNOWN,tori hammer britain economi morn star onlin conserv long term
5308,802420997374803968,802420997374803968,UNKNOWN,intellig analysi possibl
5309,802421281354194944,802421281354194944,UNKNOWN,conserv call scammer insult compliment
5310,802421286643171329,802421286643171329,UNKNOWN,piti conserv sf lol
5311,802421703552839683,802421703552839683,UNKNOWN,conserv necessarili stupid stupid peopl
5312,802421912613703680,802421912613703680,UNKNOWN,conserv secret deal 300miln wa
5313,802422052246302720,802422052246302720,UNKNOWN,privatis take root begin grow heartbreak
5314,802422288939438080,802422288939438080,UNKNOWN,pretti soon rest conserv login anymor
5315,802422351098851328,802422351098851328,UNKNOWN,far agre white conserv motherfuck right fuck wrong
5316,802423214269820928,802423214269820928,UNKNOWN,need grassroot effort conserv ca reclaim beauti state
5317,802423272117673984,802423272117673984,UNKNOWN,great man conserv backward
5318,802423373661896704,802423373661896704,UNKNOWN,conserv care sexual
5319,802423475675758592,802423475675758592,UNKNOWN,worri latvian lose main supplier allow gov previou conserv scare mounger action 80 2020 god help
5320,802423691405656064,802423691405656064,UNKNOWN,conserv use pride ground practic earth fantasist
5321,802423872716947456,802423872716947456,UNKNOWN,probabl shadow ban like conserv
5322,802424250963357696,802424250963357696,UNKNOWN,trump owe 2 nation review crowd conserv gave war big spend deliv mitt
5323,802424309847244800,802424309847244800,UNKNOWN,conserv move
5324,802424485601153024,802424485601153024,UNKNOWN,alt write creat anti liber news stori subvers know conserv fact check notmypresid
5325,802424510842568704,802424510842568704,UNKNOWN,mp stitch blind peopl late sheryl
5326,802424584792195072,802424584792195072,UNKNOWN,lot conserv
5327,802424814233419776,802424814233419776,UNKNOWN,vitamin c proven cure 30 major diseas
5328,802425453512445952,802425453512445952,UNKNOWN,hear liber mental viru w cure certainli want infect conserv
5329,802425527969730560,802425527969730560,UNKNOWN,hav liber conserv social media post fidel
5330,802425540409847808,802425540409847808,UNKNOWN,conserv prais liber
5331,802425849832210432,802425849832210432,UNKNOWN,look thing conserv liber truth
5332,802426228510629888,802426228510629888,UNKNOWN,liber fuckwit make liber look like conserv stupid make angri
5333,802426390075363328,802426390075363328,UNKNOWN,conserv labour strong job life
5334,802426813523771392,802426813523771392,UNKNOWN,socju conserv allow gay doublethink doubl standard
5335,802426916401725440,802426916401725440,UNKNOWN,outrag fiscal conserv gummit spend
5336,802427154222850048,802427154222850048,UNKNOWN,tire conserv white give best place instead fight leav
5337,802427575268085760,802427575268085760,UNKNOWN,that happen media use attempt smear conserv spencer relish
5338,802427878453420032,802427878453420032,UNKNOWN,conserv liber alik hate scienc realli believ homeopathi chiropract vaccin
5339,802427938985693189,802427938985693189,UNKNOWN,conserv urg govern lord goldsmith attorney gener given legal approv militari action
5340,802428017179901952,802428017179901952,UNKNOWN,sens major conserv share reservatio
5341,802428163435466752,802428163435466752,UNKNOWN,fake media site work conserv conserv fool
5342,802428320449236992,802428320449236992,UNKNOWN,hate conserv recreat church
5343,802428896138424320,802428896138424320,UNKNOWN,rise larg concert fake news industri play mule mainstream help petit signer
5344,802429049976954880,802429049976954880,UNKNOWN,feel weird hear year new target conserv
5345,802429066603208704,802429066603208704,UNKNOWN,hey conserv fuck coal mine
5346,802429221540872192,802429221540872192,UNKNOWN,2014 edzard ernst edzard ernst hero west wing derid conserv duti tri protect habitat effect
5347,802429238502690817,802429238502690817,UNKNOWN,sure naiv elect definit prove collect disillu
5348,802429327245611008,802429327245611008,UNKNOWN,let conserv denial disarm alarm realli think ur insight spot
5349,802429809091481600,802429809091481600,UNKNOWN,sure know spi elit conserv petrifi strangelovian group far assembl
5350,802429836199227394,802429836199227394,UNKNOWN,auster wors transform deficit surplu lower uk overdraft
5351,802429899889868800,802429899889868800,UNKNOWN,trump conserv real conserv hate
5352,802429923524636673,802429923524636673,UNKNOWN,marco rubio urg toler lgbt peopl orlando speech christian conserv watch
5353,802430043335041024,802430043335041024,UNKNOWN,obvious elit media enemi conserv right freedom self thinker
5354,802430134779346944,802430134779346944,UNKNOWN,2 3 year tell truth
5355,802430300059877376,802430300059877376,UNKNOWN,great dinner night guest speaker michael fallon
5356,805571465898643456,805571465898643456,UNKNOWN,real madrid face investig gareth bale sign amid suspicion club use bail
5357,805573046849388544,805573046849388544,UNKNOWN,cristiano ronaldo divert 150m euro caribbean tax
5358,805575185357213700,805575185357213700,UNKNOWN,cristiano ronaldo amaz stepov train taunt player
5359,805576706908102656,805576706908102656,UNKNOWN,think best train rest
